age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
60,unknown,divorced,secondary,no,98350,no,yes,telephone,1,mar,306,53,283,2,unknown,no
20,student,married,tertiary,no,75023,yes,no,unknown,4,jan,61,14,-1,3,unknown,no
77,retired,married,unknown,no,47195,yes,no,unknown,23,may,2509,48,-1,0,unknown,no
92,management,single,secondary,no,46221,yes,no,cellular,21,jun,4226,49,-1,3,success,yes
54,blue-collar,married,unknown,no,84212,yes,no,telephone,9,oct,47,32,-1,0,unknown,yes
60,technician,single,secondary,no,88017,no,no,cellular,30,nov,3339,61,757,1,other,no
56,self-employed,single,primary,no,20877,yes,yes,unknown,17,feb,1917,15,-1,3,other,no
24,unemployed,married,unknown,no,-6925,no,no,unknown,25,feb,106,5,-1,2,success,yes
66,housemaid,single,secondary,no,80693,no,no,telephone,25,jul,1823,52,-1,2,other,no
74,services,single,unknown,no,17963,yes,no,unknown,10,may,3180,23,-1,3,unknown,yes
90,unemployed,divorced,unknown,no,101620,no,no,unknown,19,sep,3117,8,-1,5,unknown,yes
90,retired,married,unknown,no,-4023,no,no,cellular,19,apr,4175,62,-1,5,unknown,yes
56,services,divorced,unknown,no,92109,yes,no,cellular,15,may,4857,27,736,3,other,yes
92,technician,single,primary,no,66592,yes,no,unknown,20,jun,267,55,-1,3,failure,no
59,admin.,divorced,secondary,no,25447,no,no,unknown,11,aug,4220,52,-1,2,unknown,yes
68,admin.,married,secondary,no,-4174,yes,yes,unknown,4,jan,47,20,-1,5,unknown,no
64,management,married,secondary,no,85077,no,no,cellular,2,nov,4796,51,-1,5,unknown,no
95,admin.,single,unknown,no,5134,no,no,telephone,14,may,3806,30,-1,0,failure,yes
75,self-employed,single,primary,no,2478,yes,no,unknown,29,mar,4677,40,-1,4,success,yes
27,unknown,single,unknown,no,78903,yes,no,cellular,7,aug,333,19,-1,0,success,no
23,admin.,married,tertiary,no,66547,no,no,unknown,19,feb,364,1,-1,4,failure,no
49,blue-collar,single,primary,no,6015,no,no,telephone,6,aug,4847,12,537,2,failure,no
58,blue-collar,divorced,primary,no,29636,yes,yes,unknown,20,jan,1386,21,836,3,success,no
70,technician,divorced,secondary,no,65313,no,no,unknown,6,apr,1876,35,-1,4,success,no
55,blue-collar,married,tertiary,no,64453,no,no,unknown,14,sep,1460,54,569,1,failure,no
58,unemployed,single,secondary,no,31848,yes,no,cellular,26,may,771,12,-1,0,failure,yes
89,student,single,primary,no,37347,no,no,telephone,12,nov,349,46,348,3,unknown,no
44,services,single,unknown,no,759,no,no,unknown,29,may,665,48,-1,5,unknown,no
56,services,divorced,tertiary,yes,-7007,yes,no,cellular,2,sep,4164,52,-1,0,success,yes
61,services,single,tertiary,no,98427,no,no,unknown,3,jan,132,52,-1,2,unknown,no
54,retired,divorced,primary,no,17440,no,yes,unknown,6,dec,4404,4,-1,3,unknown,yes
93,retired,divorced,secondary,no,93981,yes,no,unknown,8,aug,1082,14,-1,1,failure,no
93,services,married,unknown,no,-3338,yes,no,telephone,14,sep,2975,60,-1,5,failure,yes
58,unemployed,divorced,secondary,no,100878,no,no,cellular,29,apr,1266,40,18,3,unknown,no
53,unknown,married,tertiary,no,38999,no,no,cellular,8,apr,4382,15,-1,3,other,yes
63,admin.,single,secondary,no,80680,no,yes,unknown,12,jun,198,63,617,0,other,no
32,retired,single,unknown,no,84407,no,no,unknown,2,apr,3513,21,-1,0,other,yes
51,blue-collar,single,secondary,no,30715,yes,no,telephone,23,jan,4597,19,-1,0,success,yes
34,blue-collar,single,unknown,no,73179,yes,no,cellular,17,sep,2167,53,-1,0,success,no
29,management,married,secondary,no,28753,no,no,unknown,2,sep,2217,61,-1,3,failure,no
25,retired,married,secondary,no,78780,no,no,cellular,15,sep,737,26,-1,5,success,yes
63,self-employed,divorced,secondary,no,97489,yes,yes,cellular,7,jul,4321,41,391,4,other,no
18,self-employed,divorced,secondary,no,80791,yes,no,cellular,14,jul,4714,41,-1,1,unknown,yes
68,student,divorced,secondary,no,72068,yes,no,cellular,9,dec,2442,15,192,1,failure,yes
51,management,single,unknown,no,32913,no,no,telephone,25,jul,3405,35,-1,3,unknown,yes
46,unemployed,divorced,secondary,no,3955,no,no,unknown,2,sep,3728,4,-1,4,success,yes
78,unemployed,single,unknown,no,47662,no,no,cellular,19,may,1742,55,-1,4,other,no
60,retired,married,secondary,no,6270,yes,no,telephone,25,jan,19,53,-1,3,success,no
75,blue-collar,married,secondary,no,47929,no,no,telephone,1,may,632,10,-1,1,unknown,no
73,unknown,married,primary,no,87600,no,no,telephone,29,sep,4411,39,-1,2,other,yes
20,self-employed,single,primary,no,4452,no,yes,telephone,24,aug,3930,7,497,4,other,yes
34,housemaid,divorced,secondary,no,91107,no,no,unknown,9,sep,466,6,-1,5,other,no
62,services,married,secondary,no,57795,no,no,telephone,15,sep,3945,40,-1,0,failure,no
94,admin.,single,unknown,no,-2836,yes,no,unknown,22,mar,4344,51,55,4,unknown,yes
30,services,married,tertiary,no,71219,yes,no,cellular,17,oct,2671,54,-1,4,success,yes
26,management,single,secondary,no,-7996,yes,no,cellular,24,sep,2219,21,-1,1,failure,no
91,services,single,unknown,no,59206,yes,no,telephone,28,apr,4918,59,-1,0,success,yes
93,management,married,unknown,no,47821,no,no,telephone,12,jul,4289,35,-1,1,failure,yes
31,student,single,tertiary,no,74056,no,no,telephone,4,nov,1900,26,-1,1,failure,no
49,housemaid,married,tertiary,no,33385,yes,no,unknown,14,mar,2345,22,-1,0,failure,no
66,admin.,divorced,secondary,no,5078,yes,yes,telephone,19,apr,4634,47,-1,1,unknown,yes
33,unknown,divorced,tertiary,no,34582,no,no,telephone,25,mar,4532,24,-1,1,other,yes
43,self-employed,divorced,unknown,no,75754,yes,no,unknown,9,apr,3100,25,-1,5,success,yes
48,services,divorced,primary,no,96903,yes,no,cellular,29,mar,3189,25,-1,0,failure,no
68,self-employed,married,secondary,no,14895,yes,no,unknown,2,oct,3622,21,-1,3,unknown,yes
42,admin.,divorced,secondary,no,30651,yes,no,cellular,18,dec,1421,26,-1,1,unknown,no
50,entrepreneur,married,tertiary,no,88450,no,no,unknown,14,dec,4511,2,-1,5,unknown,yes
40,management,divorced,tertiary,no,26433,yes,no,cellular,22,may,1446,56,-1,2,failure,no
77,blue-collar,divorced,unknown,no,18942,no,no,unknown,9,dec,4088,16,-1,3,failure,yes
29,admin.,divorced,secondary,no,83467,no,no,telephone,29,jan,4034,29,-1,2,other,yes
35,retired,divorced,unknown,no,46119,yes,no,telephone,1,feb,1419,11,-1,4,failure,no
37,admin.,divorced,unknown,no,56160,no,no,telephone,26,apr,3972,34,-1,4,failure,no
88,blue-collar,divorced,primary,no,45599,yes,no,telephone,16,apr,4265,17,-1,3,unknown,yes
91,student,married,tertiary,no,58310,yes,no,cellular,16,dec,2442,11,-1,2,other,yes
57,unknown,married,unknown,no,21573,no,no,unknown,10,oct,2654,19,783,2,failure,yes
30,housemaid,divorced,primary,no,72510,no,no,cellular,13,oct,2505,57,-1,1,other,no
76,unknown,married,secondary,no,31788,yes,no,cellular,14,oct,220,55,-1,3,unknown,no
56,retired,single,tertiary,no,49594,no,no,unknown,10,sep,2658,50,811,1,other,no
84,services,married,secondary,no,12415,no,no,unknown,1,jul,3314,13,-1,1,success,no
46,blue-collar,single,primary,no,-6762,yes,no,unknown,13,jan,2760,41,203,2,other,no
95,entrepreneur,divorced,primary,no,54711,no,no,telephone,13,jan,2458,52,-1,5,failure,yes
80,unknown,divorced,secondary,no,7263,no,no,unknown,23,dec,2465,41,-1,2,other,no
35,unemployed,single,tertiary,no,92433,no,no,telephone,15,jul,2639,55,-1,5,success,no
74,technician,single,secondary,no,97516,yes,no,telephone,18,dec,4570,13,-1,3,other,yes
40,retired,single,tertiary,no,26826,yes,no,unknown,15,jan,2024,30,-1,0,other,no
45,self-employed,single,unknown,no,23770,yes,no,unknown,14,aug,1103,21,-1,3,success,no
37,self-employed,single,primary,no,47886,no,yes,cellular,23,apr,315,46,-1,5,failure,no
71,retired,divorced,tertiary,no,14452,yes,yes,unknown,21,may,4283,9,-1,5,unknown,yes
38,management,married,unknown,yes,86806,no,no,telephone,31,aug,886,21,-1,1,success,no
67,management,single,primary,no,3217,yes,no,telephone,16,jun,2051,45,-1,1,failure,no
63,retired,single,unknown,no,41774,yes,no,cellular,1,feb,3721,2,-1,4,failure,yes
76,unemployed,single,primary,no,12788,yes,no,unknown,19,dec,878,17,-1,2,other,no
95,management,married,tertiary,no,83438,no,no,telephone,13,sep,1152,45,374,4,unknown,no
18,housemaid,married,unknown,no,7870,yes,no,cellular,3,may,3125,16,-1,3,failure,yes
95,self-employed,single,tertiary,no,41102,yes,no,cellular,27,aug,3087,39,-1,1,other,yes
26,management,divorced,primary,no,83692,no,no,telephone,20,feb,1197,26,-1,1,other,no
59,unknown,divorced,secondary,no,40426,no,no,unknown,20,jun,2665,30,-1,0,unknown,no
44,entrepreneur,divorced,tertiary,no,12300,no,no,cellular,20,jun,3463,23,-1,1,success,yes
67,student,divorced,unknown,no,9296,no,no,telephone,31,may,1089,57,-1,4,failure,no
74,admin.,single,unknown,no,58531,yes,no,telephone,22,jun,2180,46,754,1,success,yes
85,blue-collar,married,secondary,no,5747,yes,no,unknown,23,nov,1380,46,-1,2,success,no
49,blue-collar,single,secondary,no,31082,yes,no,unknown,24,jan,4624,50,-1,1,other,yes
90,admin.,divorced,tertiary,no,59264,yes,yes,telephone,23,jul,1886,27,-1,2,success,yes
43,management,single,primary,no,33746,no,no,cellular,22,dec,4209,7,-1,5,unknown,yes
33,blue-collar,divorced,tertiary,no,83006,yes,no,telephone,3,nov,4329,4,-1,4,failure,yes
47,technician,married,primary,no,67661,no,no,telephone,13,nov,825,31,-1,4,unknown,no
59,services,married,unknown,no,6894,yes,yes,unknown,9,may,4630,56,-1,1,failure,yes
70,self-employed,married,unknown,no,81880,yes,no,unknown,28,jul,241,31,-1,1,other,no
82,retired,married,unknown,no,92110,no,no,cellular,19,aug,1902,63,-1,0,other,yes
35,technician,single,primary,no,14251,yes,no,unknown,16,nov,782,33,409,5,unknown,no
41,unknown,single,tertiary,no,31476,yes,no,telephone,17,dec,227,40,815,5,unknown,no
91,housemaid,single,primary,yes,35477,yes,no,unknown,22,apr,2715,5,-1,2,success,yes
52,entrepreneur,married,tertiary,no,38778,no,no,telephone,24,feb,2955,49,-1,4,failure,yes
36,technician,single,primary,no,43018,no,no,telephone,7,apr,2862,57,-1,1,failure,yes
94,technician,married,secondary,no,90389,yes,no,cellular,31,apr,2054,32,-1,3,other,yes
53,unemployed,single,primary,no,63646,no,no,unknown,24,apr,3870,57,-1,0,unknown,yes
94,technician,married,tertiary,no,90592,no,no,telephone,7,dec,2421,15,-1,1,failure,no
89,admin.,married,secondary,no,30554,no,no,cellular,19,mar,2631,31,-1,2,other,no
88,student,married,unknown,no,49734,no,no,unknown,14,jun,2173,58,-1,5,unknown,no
63,services,married,primary,no,3699,no,no,cellular,12,may,1019,39,-1,2,success,no
80,unknown,single,tertiary,no,22444,no,no,telephone,27,apr,3219,44,407,1,other,yes
92,entrepreneur,single,tertiary,no,56235,yes,no,telephone,9,mar,4077,26,-1,0,success,yes
38,management,single,unknown,no,10913,no,yes,telephone,26,dec,1497,35,-1,1,other,no
20,technician,single,tertiary,no,97635,no,no,cellular,20,aug,2279,24,-1,1,success,yes
43,student,married,primary,no,21873,no,no,unknown,26,feb,4390,43,-1,1,failure,yes
67,technician,married,tertiary,no,9764,no,no,telephone,24,aug,1016,4,-1,0,other,no
60,management,divorced,primary,no,77869,no,no,telephone,20,aug,2072,33,-1,4,success,no
24,unemployed,divorced,unknown,no,1903,no,no,cellular,6,may,1325,59,-1,2,success,no
61,retired,married,primary,no,27704,no,no,telephone,31,oct,1680,4,-1,1,success,yes
31,unknown,married,tertiary,no,13862,yes,no,cellular,20,oct,2258,29,179,3,failure,yes
57,self-employed,married,secondary,no,68401,yes,no,telephone,12,oct,4539,42,-1,1,other,yes
62,admin.,married,secondary,no,84749,no,no,telephone,8,aug,61,6,-1,4,other,no
67,housemaid,married,tertiary,no,13472,yes,yes,cellular,4,jun,1761,1,-1,3,unknown,no
50,retired,single,tertiary,no,37762,no,no,unknown,10,mar,4259,11,-1,5,failure,no
49,self-employed,divorced,secondary,no,44635,yes,yes,telephone,5,jan,408,14,-1,3,other,no
70,housemaid,divorced,unknown,no,68004,yes,no,telephone,28,dec,2491,56,856,2,other,no
76,retired,divorced,unknown,no,30731,no,no,telephone,14,nov,764,10,-1,0,other,no
81,blue-collar,single,tertiary,no,49526,no,no,telephone,20,mar,2751,41,-1,0,other,no
44,student,single,tertiary,no,47397,no,no,cellular,25,oct,3513,22,575,3,other,yes
51,entrepreneur,single,unknown,no,-6750,yes,no,telephone,30,jan,3124,34,-1,0,other,no
43,management,married,secondary,no,54693,no,no,unknown,15,mar,2766,58,-1,2,other,no
59,admin.,single,primary,no,54464,yes,no,cellular,2,feb,3653,55,-1,0,failure,no
27,student,married,secondary,no,101002,no,no,telephone,19,may,2629,6,-1,2,unknown,no
51,technician,single,secondary,no,48100,yes,no,telephone,30,apr,3014,6,-1,5,other,no
32,housemaid,married,tertiary,no,90988,yes,no,cellular,12,jul,403,23,-1,0,failure,no
59,unemployed,divorced,secondary,no,30403,no,no,cellular,4,jun,104,51,-1,5,success,no
84,student,divorced,unknown,no,68545,no,no,cellular,23,feb,807,48,-1,5,success,no
94,retired,divorced,secondary,no,91185,no,no,telephone,20,feb,2655,39,-1,5,failure,no
52,blue-collar,married,unknown,no,8911,yes,no,telephone,5,oct,1948,55,-1,4,unknown,no
22,admin.,married,tertiary,no,54374,no,yes,unknown,1,jul,1800,12,272,1,unknown,no
35,technician,divorced,unknown,no,93093,yes,no,unknown,17,dec,2203,47,-1,0,other,no
26,housemaid,divorced,secondary,no,53160,no,no,telephone,5,feb,4867,62,734,5,success,yes
77,services,single,primary,no,90184,no,no,telephone,6,apr,1852,61,-1,2,success,no
94,retired,married,secondary,no,38186,no,no,unknown,10,feb,2184,45,-1,2,success,no
61,admin.,single,tertiary,no,89537,yes,no,cellular,15,dec,2472,44,-1,0,unknown,yes
31,self-employed,single,unknown,no,61172,no,no,cellular,26,feb,3808,15,-1,0,unknown,yes
19,admin.,divorced,tertiary,no,44691,no,yes,unknown,14,oct,3608,47,356,3,success,yes
94,housemaid,single,primary,no,15645,yes,no,cellular,26,mar,4817,16,-1,2,other,yes
42,student,married,secondary,no,10777,no,no,telephone,19,sep,3127,27,-1,4,success,yes
26,student,divorced,primary,no,23765,yes,no,unknown,13,jun,4692,8,-1,5,success,yes
31,services,divorced,unknown,no,74984,no,no,telephone,16,dec,3006,20,-1,0,other,yes
37,self-employed,married,secondary,no,43483,yes,yes,unknown,5,jan,2647,5,-1,5,failure,yes
69,blue-collar,married,unknown,no,34736,yes,no,unknown,31,apr,2743,30,66,5,other,no
87,management,married,tertiary,no,43348,yes,yes,cellular,10,sep,2361,5,-1,3,other,no
39,unknown,divorced,tertiary,no,29902,yes,no,telephone,28,nov,988,49,-1,2,success,no
71,housemaid,single,primary,no,80787,yes,no,telephone,20,jul,1802,42,-1,0,success,no
23,technician,single,primary,no,34986,yes,no,telephone,10,feb,2974,41,-1,1,unknown,no
18,admin.,divorced,primary,no,43936,yes,no,telephone,16,aug,2981,45,61,4,success,no
22,entrepreneur,married,secondary,no,53497,yes,no,telephone,4,jun,779,49,-1,0,other,no
90,retired,married,secondary,no,63095,yes,no,cellular,20,oct,3952,43,-1,5,other,yes
63,technician,divorced,secondary,no,28687,yes,no,unknown,3,jul,3506,40,-1,0,failure,yes
80,self-employed,single,unknown,no,58,no,no,telephone,20,nov,2583,12,-1,4,failure,no
19,unemployed,married,unknown,no,67891,yes,no,unknown,7,feb,2224,47,-1,5,success,no
19,unemployed,divorced,primary,no,53601,no,no,cellular,4,aug,2742,31,304,1,unknown,no
84,self-employed,married,primary,no,63249,no,no,telephone,7,sep,2860,10,-1,2,other,no
26,entrepreneur,divorced,secondary,no,51797,yes,no,unknown,3,may,2105,31,-1,3,success,yes
30,admin.,divorced,unknown,no,47974,no,no,telephone,28,jun,4244,21,-1,4,success,yes
58,technician,divorced,unknown,no,96349,no,no,unknown,30,sep,778,13,795,0,unknown,no
65,unknown,single,primary,no,-2063,no,no,unknown,29,jun,1835,36,611,1,unknown,no
35,admin.,married,secondary,no,2153,yes,no,cellular,23,may,1955,57,-1,0,other,no
52,self-employed,divorced,tertiary,no,95019,yes,yes,cellular,8,jul,490,2,-1,1,unknown,no
70,technician,single,secondary,no,89551,no,no,cellular,24,oct,438,9,-1,4,success,no
52,unemployed,single,unknown,yes,37286,no,no,unknown,24,feb,4384,58,372,2,success,yes
47,retired,married,primary,no,51468,yes,no,unknown,8,nov,3809,44,-1,2,success,yes
23,housemaid,single,primary,no,41439,yes,no,cellular,26,mar,1795,16,-1,2,failure,no
53,admin.,single,tertiary,no,101682,yes,no,unknown,31,feb,1308,24,-1,0,failure,no
80,admin.,married,unknown,no,42163,yes,no,cellular,12,mar,1999,6,-1,0,other,yes
66,self-employed,divorced,tertiary,no,75586,yes,no,telephone,19,jan,3467,54,-1,1,unknown,no
87,unemployed,married,secondary,no,32153,yes,yes,unknown,28,dec,1456,42,-1,0,other,no
27,technician,divorced,primary,no,33945,no,yes,unknown,9,apr,326,15,-1,4,success,no
18,admin.,divorced,primary,no,66204,no,no,cellular,31,oct,2066,13,-1,5,unknown,yes
60,management,single,tertiary,no,35901,no,no,unknown,10,mar,2945,44,-1,2,unknown,no
31,retired,married,tertiary,no,-6470,no,no,cellular,31,jul,2562,36,-1,3,failure,no
64,unemployed,single,unknown,no,11026,no,no,cellular,8,jun,847,48,-1,0,success,no
88,housemaid,single,secondary,no,88085,yes,no,cellular,23,aug,4148,16,-1,0,failure,yes
44,blue-collar,single,secondary,no,32356,no,yes,cellular,17,dec,3106,63,-1,3,other,no
60,unknown,married,primary,no,3268,no,no,telephone,12,aug,3542,11,-1,4,success,yes
71,admin.,single,primary,no,95307,yes,no,unknown,14,sep,4710,12,-1,5,failure,yes
29,unknown,married,primary,no,101968,no,yes,unknown,8,apr,2524,47,160,2,unknown,yes
87,entrepreneur,single,primary,no,46968,yes,no,telephone,21,feb,2847,36,-1,2,success,yes
33,blue-collar,single,primary,no,61089,yes,yes,unknown,31,feb,3757,25,-1,4,failure,yes
81,unknown,single,unknown,no,75042,yes,no,cellular,19,apr,3807,47,-1,0,other,yes
69,admin.,divorced,primary,no,-713,no,no,cellular,9,jul,4170,37,-1,5,success,yes
28,student,divorced,unknown,no,24635,yes,no,cellular,21,jan,3464,26,454,1,success,no
74,admin.,divorced,tertiary,no,53868,yes,no,cellular,14,apr,286,14,-1,0,success,no
33,unknown,divorced,primary,no,52474,no,yes,unknown,29,aug,1723,46,128,4,failure,no
64,services,divorced,primary,no,28443,yes,no,unknown,9,nov,2913,35,13,5,other,no
92,unemployed,married,secondary,no,-7824,yes,no,unknown,17,dec,2188,57,651,2,failure,no
92,retired,married,secondary,no,96834,no,no,telephone,16,mar,212,27,354,0,other,no
85,retired,single,unknown,no,59590,yes,no,telephone,28,feb,1316,17,-1,0,failure,no
56,entrepreneur,single,unknown,no,75101,yes,yes,unknown,4,jul,1515,4,-1,1,success,yes
61,housemaid,divorced,unknown,no,40104,yes,yes,unknown,20,dec,177,18,373,3,success,no
41,housemaid,married,secondary,no,47771,no,no,unknown,26,jun,3750,46,-1,3,success,yes
89,entrepreneur,married,primary,no,40898,no,yes,telephone,12,nov,1859,19,-1,4,failure,yes
55,unknown,divorced,primary,no,39275,yes,no,telephone,16,sep,3892,35,-1,4,success,yes
78,blue-collar,divorced,primary,no,65773,yes,yes,cellular,10,nov,4281,14,-1,1,unknown,yes
46,student,married,unknown,no,101545,no,no,telephone,14,dec,4347,59,-1,1,other,no
75,management,married,tertiary,no,77508,no,no,unknown,30,feb,4467,57,547,5,unknown,yes
35,entrepreneur,single,primary,no,65412,no,no,cellular,12,may,2450,51,-1,0,other,no
75,blue-collar,single,tertiary,no,-6671,yes,no,telephone,7,jan,1193,47,-1,3,success,yes
21,admin.,married,tertiary,no,48532,no,yes,unknown,18,jan,413,36,-1,1,success,yes
26,entrepreneur,single,secondary,no,97132,yes,no,cellular,15,jun,3069,1,128,4,failure,yes
45,admin.,divorced,tertiary,no,35773,no,yes,cellular,25,aug,623,3,-1,1,success,yes
55,self-employed,divorced,unknown,no,52438,no,no,unknown,2,nov,1187,28,-1,0,unknown,no
73,unemployed,divorced,secondary,no,27704,no,no,unknown,28,feb,1201,48,595,1,other,no
46,technician,single,tertiary,no,13027,yes,no,telephone,22,jan,1345,9,-1,0,failure,no
19,technician,divorced,tertiary,no,69596,yes,no,cellular,27,feb,1830,35,-1,1,unknown,no
43,technician,married,tertiary,no,26485,yes,yes,unknown,13,dec,1629,61,-1,2,success,no
